"cod6","ano","agente","casos","populacao","fonte_populacao","populacao_unica","incid_100k","incid_100k_pop2024","incid_eb_100k","incid_pad_100k"
"330130",2024,"vsr",8,48563,"Estimativa da população residente, 1º de julho de 2024",48563,16.473446862838,16.473446862838,14.5197550632038,14.5256865651276
"330130",2025,"vsr",5,48636,"Estimativa da população residente, 1º de julho de 2025",48563,10.2804506949585,10.2959042892737,12.808011602669,9.11661415046194
"330140",2022,"influenza",0,21104,"Censo 2022, população residente (data de referência 01/08/2022)",21769,0,0,0.999459168606629,0
"330140",2023,"influenza",3,21421,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",21769,14.0049484151067,13.7810648169415,7.9559924512251,11.9521610170289
"330140",2024,"influenza",3,21769,"Estimativa da população residente, 1º de julho de 2024",21769,13.7810648169415,13.7810648169415,11.6073746635913,11.7150627263526
"330140",2025,"influenza",4,21770,"Estimativa da população residente, 1º de julho de 2025",21769,18.3739090491502,18.3747530892554,17.590083864116,15.8113050429556
"330140",2022,"sarscov2",19,21104,"Censo 2022, população residente (data de referência 01/08/2022)",21769,90.0303260045489,87.280077173963,91.6258344915044,89.6307536794245
"330140",2023,"sarscov2",6,21421,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",21769,28.0098968302133,27.562129633883,27.2915834562091,29.0085342642197
"330140",2024,"sarscov2",2,21769,"Estimativa da população residente, 1º de julho de 2024",21769,9.18737654462768,9.18737654462768,10.8165898909073,9.16475856368951
"330140",2025,"sarscov2",0,21770,"Estimativa da população residente, 1º de julho de 2025",21769,0,0,4.43134910848775,0
"330140",2022,"vsr",0,21104,"Censo 2022, população residente (data de referência 01/08/2022)",21769,0,0,4.17246891090053,0
"330140",2023,"vsr",1,21421,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",21769,4.66831613836889,4.59368827231384,5.03510706964081,3.49887348765101
"330140",2024,"vsr",0,21769,"Estimativa da população residente, 1º de julho de 2024",21769,0,0,7.31449904490914,0
"330140",2025,"vsr",5,21770,"Estimativa da população residente, 1º de julho de 2025",21769,22.9673863114378,22.9684413615692,22.6524848793924,17.2139111113854
"330150",2022,"influenza",0,20783,"Censo 2022, população residente (data de referência 01/08/2022)",21444,0,0,1.00838774666195,0
"330150",2023,"influenza",4,21098,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",21444,18.9591430467343,18.6532363365044,9.84902857662685,17.8348806244617
"330150",2024,"influenza",2,21444,"Estimativa da população residente, 1º de julho de 2024",21444,9.32661816825219,9.32661816825219,9.73625606183945,9.92309339433544
"330150",2025,"influenza",3,21448,"Estimativa da população residente, 1º de julho de 2025",21444,13.9873181648639,13.9899272523783,14.6522393856847,12.4935527032686
"330150",2022,"sarscov2",22,20783,"Censo 2022, população residente (data de referência 01/08/2022)",21444,105.855747485926,102.592799850774,105.608167040931,95.9472348242082
"330150",2023,"sarscov2",1,21098,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",21444,4.73978576168357,4.6633090841261,8.77061867431577,4.67524922060151
"330150",2024,"sarscov2",0,21444,"Estimativa da população residente, 1º de julho de 2024",21444,0,0,5.38062681093389,0
"330150",2025,"sarscov2",0,21448,"Estimativa da população residente, 1º de julho de 2025",21444,0,0,4.45104316269461,0
"330150",2022,"vsr",0,20783,"Censo 2022, população residente (data de referência 01/08/2022)",21444,0,0,4.19974225779808,0
"330150",2023,"vsr",0,21098,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",21444,0,0,2.3414019411443,0
"330150",2024,"vsr",1,21444,"Estimativa da população residente, 1º de julho de 2024",21444,4.6633090841261,4.6633090841261,9.11974913316677,4.96154669716772
"330150",2025,"vsr",0,21448,"Estimativa da população residente, 1º de julho de 2025",21444,0,0,8.42543426214045,0
"330160",2022,"influenza",0,10980,"Censo 2022, população residente (data de referência 01/08/2022)",11354,0,0,1.38670397823454,0
"330160",2023,"influenza",1,11158,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",11354,8.96217960207922,8.807468733486,5.28102727400348,8.60047562375372
"330160",2024,"influenza",2,11354,"Estimativa da população residente, 1º de julho de 2024",11354,17.614937466972,17.614937466972,12.1127422160834,17.6062395916491
"330160",2025,"influenza",7,11355,"Estimativa da população residente, 1º de julho de 2025",11354,61.6468516072215,61.652281134402,39.5361812639956,61.2172292352161
"330160",2022,"sarscov2",9,10980,"Censo 2022, população residente (data de referência 01/08/2022)",11354,81.9672131147541,79.267218601374,86.3641847598041,85.175750619893
"330160",2023,"sarscov2",5,11158,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",11354,44.8108980103961,44.03734366743,38.1533651870837,46.2345455881141
"330160",2024,"sarscov2",0,11354,"Estimativa da população residente, 1º de julho de 2024",11354,0,0,7.46429075910859,0
"330160",2025,"sarscov2",0,11355,"Estimativa da população residente, 1º de julho de 2025",11354,0,0,5.17144627808799,0
"330160",2022,"vsr",0,10980,"Censo 2022, população residente (data de referência 01/08/2022)",11354,0,0,5.24717108377383,0
"330160",2023,"vsr",0,11158,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",11354,0,0,3.21701073932404,0
"330160",2024,"vsr",0,11354,"Estimativa da população residente, 1º de julho de 2024",11354,0,0,8.94854383679488,0
"330160",2025,"vsr",1,11355,"Estimativa da população residente, 1º de julho de 2025",11354,8.80669308674593,8.807468733486,15.9661134341882,8.4512643777934
"330170",2022,"influenza",15,808161,"Censo 2022, população residente (data de referência 01/08/2022)",866347,1.85606580866931,1.73140785389688,1.86592284141773,1.75668723237579
"330170",2023,"influenza",23,835924,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",866347,2.75144630373096,2.65482537597522,2.80048620382666,2.69112433188879
"330170",2024,"influenza",57,866347,"Estimativa da população residente, 1º de julho de 2024",866347,6.57934984480814,6.57934984480814,6.69475418651645,6.26234760714498
"330170",2025,"influenza",60,866225,"Estimativa da população residente, 1º de julho de 2025",866347,6.9266068284799,6.92563141558752,7.0368110032558,6.7933480157492
"330170",2022,"sarscov2",445,808161,"Censo 2022, população residente (data de referência 01/08/2022)",866347,55.0632856571896,51.3650996656074,55.2299752593341,62.2154189421589
"330170",2023,"sarscov2",80,835924,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",866347,9.57024801297726,9.23417522078336,9.66617346508879,10.5834349166117
"330170",2024,"sarscov2",68,866347,"Estimativa da população residente, 1º de julho de 2024",866347,7.84904893766585,7.84904893766585,7.93882052435405,8.48203857207871
"330170",2025,"sarscov2",36,866225,"Estimativa da população residente, 1º de julho de 2025",866347,4.15596409708794,4.15537884935251,4.27645349590528,4.36834393875356
"330170",2022,"vsr",84,808161,"Censo 2022, população residente (data de referência 01/08/2022)",866347,10.3939685285481,9.69588398182253,10.2885592918438,9.39139477180819
"330170",2023,"vsr",26,835924,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",866347,3.11033060421761,3.00110694675459,3.15442620858704,2.78399887582985
"330170",2024,"vsr",45,866347,"Estimativa da população residente, 1º de julho de 2024",866347,5.19422356169064,5.19422356169064,5.45376339758852,4.66814983507336
"330170",2025,"vsr",101,866225,"Estimativa da população residente, 1º de julho de 2025",866347,11.6597881612745,11.658146216239,11.8167893515136,10.5334645798507
"330180",2022,"influenza",0,12242,"Censo 2022, população residente (data de referência 01/08/2022)",12648,0,0,1.32281486866773,0
"330180",2023,"influenza",0,12436,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",12648,0,0,2.93595830017695,0
"330180",2024,"influenza",0,12648,"Estimativa da população residente, 1º de julho de 2024",12648,0,0,7.05375702021453,0
"330180",2025,"influenza",2,12644,"Estimativa da população residente, 1º de julho de 2025",12648,15.8177791838026,15.8127767235927,15.8964490464841,15.6949578081707
"330180",2022,"sarscov2",7,12242,"Censo 2022, população residente (data de referência 01/08/2022)",12648,57.1801993138376,55.3447185325743,65.7896421338535,50.6901290846599
"330180",2023,"sarscov2",2,12436,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",12648,16.0823415889353,15.8127767235927,18.6242640891109,13.3076824408429
"330180",2024,"sarscov2",0,12648,"Estimativa da população residente, 1º de julho de 2024",12648,0,0,7.1111268292414,0
"330180",2025,"sarscov2",2,12644,"Estimativa da população residente, 1º de julho de 2025",12648,15.8177791838026,15.8127767235927,8.20894624748862,16.5860502873804
"330180",2022,"vsr",0,12242,"Censo 2022, população residente (data de referência 01/08/2022)",12648,0,0,5.08394007711841,0
"330180",2023,"vsr",1,12436,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",12648,8.04117079446767,7.90638836179633,6.65908254684815,8.53534689390226
"330180",2024,"vsr",0,12648,"Estimativa da população residente, 1º de julho de 2024",12648,0,0,8.70687714978892,0
"330180",2025,"vsr",1,12644,"Estimativa da população residente, 1º de julho de 2025",12648,7.9088895919013,7.90638836179633,15.1692798419979,8.39493625218037
"330185",2022,"influenza",0,51696,"Censo 2022, população residente (data de referência 01/08/2022)",54300,0,0,0.54205453469309,0
"330185",2023,"influenza",0,52938,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",54300,0,0,1.55362317464406,0
"330185",2024,"influenza",1,54300,"Estimativa da população residente, 1º de julho de 2024",54300,1.84162062615101,1.84162062615101,4.75434744451238,1.62064288198267
"330185",2025,"influenza",6,54311,"Estimativa da população residente, 1º de julho de 2025",54300,11.0474857763621,11.0497237569061,11.8585431612447,12.769443190072
"330185",2022,"sarscov2",26,51696,"Censo 2022, população residente (data de referência 01/08/2022)",54300,50.2940266171464,47.8821362799263,53.018629428264,56.7693910779367
"330185",2023,"sarscov2",5,52938,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",54300,9.44501114511315,9.20810313075506,10.8395445610955,10.1616467121517
"330185",2024,"sarscov2",8,54300,"Estimativa da população residente, 1º de julho de 2024",54300,14.7329650092081,14.7329650092081,14.4125432051067,16.1521763049189
"330185",2025,"sarscov2",3,54311,"Estimativa da população residente, 1º de julho de 2025",54300,5.52374288818103,5.52486187845304,5.91070063884084,6.24884054425724
"330185",2022,"vsr",3,51696,"Censo 2022, população residente (data de referência 01/08/2022)",54300,5.80315691736305,5.52486187845304,6.32632870547806,5.2117549002554
"330185",2023,"vsr",0,52938,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",54300,0,0,1.25084576289862,0
"330185",2024,"vsr",1,54300,"Estimativa da população residente, 1º de julho de 2024",54300,1.84162062615101,1.84162062615101,5.77433083351811,1.65394033961696
"330185",2025,"vsr",3,54311,"Estimativa da população residente, 1º de julho de 2025",54300,5.52374288818103,5.52486187845304,8.76790528719045,4.92752535166101
"330187",2022,"influenza",1,27920,"Censo 2022, população residente (data de referência 01/08/2022)",29577,3.58166189111748,3.38100551103898,3.16311611331623,3.74359069543563
"330187",2023,"influenza",1,28711,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",29577,3.48298561526941,3.38100551103898,3.78095704428106,3.74368741530342
"330187",2024,"influenza",4,29577,"Estimativa da população residente, 1º de julho de 2024",29577,13.5240220441559,13.5240220441559,11.7646863696035,14.1604181800439
"330187",2025,"influenza",4,29616,"Estimativa da população residente, 1º de julho de 2025",29577,13.5062128579146,13.5240220441559,14.1636552747584,12.5134363495527
"330187",2022,"sarscov2",53,27920,"Censo 2022, população residente (data de referência 01/08/2022)",29577,189.828080229226,179.193292085066,182.043628365971,165.118842261067
"330187",2023,"sarscov2",5,28711,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",29577,17.414928076347,16.9050275551949,18.5331541778651,14.2631348256095
"330187",2024,"sarscov2",6,29577,"Estimativa da população residente, 1º de julho de 2024",29577,20.2860330662339,20.2860330662339,17.9429688521774,18.6217013939509
"330187",2025,"sarscov2",1,29616,"Estimativa da população residente, 1º de julho de 2025",29577,3.37655321447866,3.38100551103898,5.24046322961084,3.53674428119935
"330187",2022,"vsr",0,27920,"Censo 2022, população residente (data de referência 01/08/2022)",29577,0,0,3.66683958074445,0
"330187",2023,"vsr",0,28711,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",29577,0,0,1.93750552388994,0
"330187",2024,"vsr",1,29577,"Estimativa da população residente, 1º de julho de 2024",29577,3.38100551103898,3.38100551103898,7.97590967254819,3.63407409070482
"330187",2025,"vsr",3,29616,"Estimativa da população residente, 1º de julho de 2025",29577,10.129659643436,10.1430165331169,13.8269078988649,10.0875252067241
"330190",2022,"influenza",1,224267,"Censo 2022, população residente (data de referência 01/08/2022)",240040,0.445897078036448,0.416597233794368,0.569024714699956,0.392671319834284
"330190",2023,"influenza",6,231793,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",240040,2.58851647806448,2.49958340276621,2.76975704252736,2.6103627413345
"330190",2024,"influenza",19,240040,"Estimativa da população residente, 1º de julho de 2024",240040,7.91534744209299,7.91534744209299,8.1500753111309,8.83484671719834
"330190",2025,"influenza",18,240127,"Estimativa da população residente, 1º de julho de 2025",240040,7.49603334901948,7.49875020829862,7.85715316738868,7.39333876713201
"330190",2022,"sarscov2",264,224267,"Censo 2022, população residente (data de referência 01/08/2022)",240040,117.716828601622,109.981669721713,117.546107992749,134.777596354876
"330190",2023,"sarscov2",41,231793,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",240040,17.6881959334406,17.0804865855691,17.8428534483612,19.9937308307062
"330190",2024,"sarscov2",24,240040,"Estimativa da população residente, 1º de julho de 2024",240040,9.99833361106482,9.99833361106482,10.1847807520332,11.8001004436172
"330190",2025,"sarscov2",13,240127,"Estimativa da população residente, 1º de julho de 2025",240040,5.41380186318073,5.41576403932678,5.57304373067725,6.06847172258681
"330190",2022,"vsr",12,224267,"Censo 2022, população residente (data de referência 01/08/2022)",240040,5.35076493643737,4.99916680553241,5.56723803414019,4.73464693586272
"330190",2023,"vsr",14,231793,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",240040,6.03987178215045,5.83236127312115,6.00897442620422,5.36262069983776
"330190",2024,"vsr",32,240040,"Estimativa da população residente, 1º de julho de 2024",240040,13.3311114814198,13.3311114814198,13.1387535293086,12.1391441903228
"330190",2025,"vsr",67,240127,"Estimativa da população residente, 1º de julho de 2025",240040,27.9019019102392,27.9120146642226,27.6016312206337,26.1733619146346
"330200",2022,"influenza",1,116841,"Censo 2022, população residente (data de referência 01/08/2022)",123980,0.855863951866211,0.806581706726891,1.03214922293101,0.982152374477418
"330200",2023,"influenza",3,120247,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",123980,2.49486473675019,2.41974512018067,2.82816192405277,2.13909729027264
"330200",2024,"influenza",6,123980,"Estimativa da população residente, 1º de julho de 2024",123980,4.83949024036135,4.83949024036135,5.85017008174,4.84524865312851
"330200",2025,"influenza",24,124021,"Estimativa da população residente, 1º de julho de 2025",123980,19.3515614291128,19.3579609614454,19.0854130086494,17.6554350545469
"330200",2022,"sarscov2",94,116841,"Censo 2022, população residente (data de referência 01/08/2022)",123980,80.4512114754239,75.8186804323278,80.9920541412039,93.5549359097704
"330200",2023,"sarscov2",9,120247,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",123980,7.48459421025057,7.25923536054202,8.21680025587266,8.68742913237951
"330200",2024,"sarscov2",7,123980,"Estimativa da população residente, 1º de julho de 2024",123980,5.64607194708824,5.64607194708824,6.44992765555111,5.54795448014354
"330200",2025,"sarscov2",7,124021,"Estimativa da população residente, 1º de julho de 2025",123980,5.64420541682457,5.64607194708824,5.84193978227763,4.84019932228343
"330200",2022,"vsr",1,116841,"Censo 2022, população residente (data de referência 01/08/2022)",123980,0.855863951866211,0.806581706726891,2.1096035263952,0.703536114703092
"330200",2023,"vsr",5,120247,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",123980,4.15810789458365,4.03290853363446,4.31571198544551,3.41804216230027
"330200",2024,"vsr",9,123980,"Estimativa da população residente, 1º de julho de 2024",123980,7.25923536054202,7.25923536054202,8.27136423348698,5.96722671884349
"330200",2025,"vsr",18,124021,"Estimativa da população residente, 1º de julho de 2025",123980,14.5136710718346,14.518470721084,15.2457431459198,12.0120709759593
"330205",2022,"influenza",0,14073,"Censo 2022, população residente (data de referência 01/08/2022)",14517,0,0,1.23993107737678,0
"330205",2023,"influenza",0,14285,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",14517,0,0,2.8213578639497,0
"330205",2024,"influenza",1,14517,"Estimativa da população residente, 1º de julho de 2024",14517,6.88847558035407,6.88847558035407,9.00465305544296,7.71482976803935
"330205",2025,"influenza",3,14518,"Estimativa da população residente, 1º de julho de 2025",14517,20.6640033062405,20.6654267410622,18.6847071755601,23.9392923501901
"330205",2022,"sarscov2",4,14073,"Censo 2022, população residente (data de referência 01/08/2022)",14517,28.4232217721879,27.5539023214163,40.835220473611,24.6684853259251
"330205",2023,"sarscov2",1,14285,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",14517,7.00035001750088,6.88847558035407,11.8026772859284,4.9786709472089
"330205",2024,"sarscov2",2,14517,"Estimativa da população residente, 1º de julho de 2024",14517,13.7769511607081,13.7769511607081,13.5012725886274,15.469326637209
"330205",2025,"sarscov2",0,14518,"Estimativa da população residente, 1º de julho de 2025",14517,0,0,4.92180461653651,0
"330205",2022,"vsr",0,14073,"Censo 2022, população residente (data de referência 01/08/2022)",14517,0,0,4.86438941144231,0
"330205",2023,"vsr",0,14285,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",14517,0,0,2.87838182149137,0
"330205",2024,"vsr",0,14517,"Estimativa da população residente, 1º de julho de 2024",14517,0,0,8.38000079708394,0
"330205",2025,"vsr",0,14518,"Estimativa da população residente, 1º de julho de 2025",14517,0,0,10.5331899177944,0
"330210",2022,"influenza",0,22919,"Censo 2022, população residente (data de referência 01/08/2022)",23643,0,0,0.951807777247891,0
"330210",2023,"influenza",0,23264,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",23643,0,0,2.3717826705328,0
"330210",2024,"influenza",5,23643,"Estimativa da população residente, 1º de julho de 2024",23643,21.1479084718521,21.1479084718521,14.9312280352598,23.1011241310879
"330210",2025,"influenza",3,23645,"Estimativa da população residente, 1º de julho de 2025",23643,12.6876718122225,12.6887450831113,13.7139354574084,12.9834714052023
"330210",2022,"sarscov2",7,22919,"Censo 2022, população residente (data de referência 01/08/2022)",23643,30.5423447794406,29.607071860593,38.4523444681545,26.8759581237393
"330210",2023,"sarscov2",4,23264,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",23643,17.1939477303989,16.9183267774817,18.5662739928343,14.6567216810813
"330210",2024,"sarscov2",2,23643,"Estimativa da população residente, 1º de julho de 2024",23643,8.45916338874085,8.45916338874085,10.2879512011532,6.73147181713489
"330210",2025,"sarscov2",2,23645,"Estimativa da população residente, 1º de julho de 2025",23643,8.45844787481497,8.45916338874085,6.99921349617332,8.33945379455021
"330210",2022,"vsr",0,22919,"Censo 2022, população residente (data de referência 01/08/2022)",23643,0,0,4.02468758153465,0
"330210",2023,"vsr",0,23264,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",23643,0,0,2.21030804290718,0
"330210",2024,"vsr",0,23643,"Estimativa da população residente, 1º de julho de 2024",23643,0,0,7.08181506641207,0
"330210",2025,"vsr",0,23645,"Estimativa da população residente, 1º de julho de 2025",23643,0,0,7.92281765788935,0
"330220",2022,"influenza",0,101041,"Censo 2022, população residente (data de referência 01/08/2022)",107246,0,0,0.311849188684362,0
"330220",2023,"influenza",5,104002,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",107246,4.80759985384896,4.66217854278947,4.62223466902813,4.66999621274618
"330220",2024,"influenza",29,107246,"Estimativa da população residente, 1º de julho de 2024",107246,27.040635548179,27.040635548179,23.3237502050753,27.0570626574051
"330220",2025,"influenza",22,107297,"Estimativa da população residente, 1º de julho de 2025",107246,20.5038351491654,20.5135855882737,20.0957964958296,20.2653979790998
"330220",2022,"sarscov2",64,101041,"Censo 2022, população residente (data de referência 01/08/2022)",107246,63.3406241030869,59.6758853477053,64.4213284246614,60.6118105549578
"330220",2023,"sarscov2",11,104002,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",107246,10.5767196784677,10.2567927941368,11.264399199217,10.2832579983506
"330220",2024,"sarscov2",1,107246,"Estimativa da população residente, 1º de julho de 2024",107246,0.932435708557895,0.932435708557895,2.41484986094107,0.873991323433458
"330220",2025,"sarscov2",2,107297,"Estimativa da população residente, 1º de julho de 2025",107246,1.86398501356049,1.86487141711579,3.30059945375045,1.75952121670666
"330220",2022,"vsr",0,101041,"Censo 2022, população residente (data de referência 01/08/2022)",107246,0,0,1.59426078047211,0
"330220",2023,"vsr",0,104002,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",107246,0,0,0.71600119597993,0
"330220",2024,"vsr",4,107246,"Estimativa da população residente, 1º de julho de 2024",107246,3.72974283423158,3.72974283423158,5.7341399206917,3.68265854051215
"330220",2025,"vsr",16,107297,"Estimativa da população residente, 1º de julho de 2025",107246,14.9118801084839,14.9189713369263,15.7019974838596,14.5179421762546
"330225",2022,"influenza",1,30908,"Censo 2022, população residente (data de referência 01/08/2022)",32694,3.23540830852854,3.05866519850737,2.95790773419197,3.19013143671534
"330225",2023,"influenza",8,31760,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",32694,25.1889168765743,24.469321588059,14.3982008662878,25.1520984951981
"330225",2024,"influenza",2,32694,"Estimativa da população residente, 1º de julho de 2024",32694,6.11733039701474,6.11733039701474,7.9887027553666,5.68496940726014
"330225",2025,"influenza",11,32713,"Estimativa da população residente, 1º de julho de 2025",32694,33.6257756855073,33.6453171835811,29.2904761743904,34.8066595214383
"330225",2022,"sarscov2",46,30908,"Censo 2022, população residente (data de referência 01/08/2022)",32694,148.828782192313,140.698599131339,145.113906201773,160.88546801504
"330225",2023,"sarscov2",12,31760,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",32694,37.7833753148615,36.7039823820885,35.8394894915319,40.8846642923656
"330225",2024,"sarscov2",9,32694,"Estimativa da população residente, 1º de julho de 2024",32694,27.5279867865663,27.5279867865663,23.0926710158964,29.1007495784554
"330225",2025,"sarscov2",1,32713,"Estimativa da população residente, 1º de julho de 2025",32694,3.05688869868248,3.05866519850737,5.04660164954703,2.69831795026602
"330225",2022,"vsr",1,30908,"Censo 2022, população residente (data de referência 01/08/2022)",32694,3.23540830852854,3.05866519850737,5.17009309762101,2.85589734395795
"330225",2023,"vsr",0,31760,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",32694,0,0,1.81229940080234,0
"330225",2024,"vsr",0,32694,"Estimativa da população residente, 1º de julho de 2024",32694,0,0,6.13866122438498,0
"330225",2025,"vsr",0,32713,"Estimativa da população residente, 1º de julho de 2025",32694,0,0,6.35747143608559,0
"330227",2022,"influenza",0,96289,"Censo 2022, população residente (data de referência 01/08/2022)",102149,0,0,0.325147168773732,0
"330227",2023,"influenza",1,99085,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",102149,1.00923449563506,0.97896210437694,1.76777932353052,1.14993919683828
"330227",2024,"influenza",7,102149,"Estimativa da população residente, 1º de julho de 2024",102149,6.85273473063858,6.85273473063858,7.57354974336869,6.79701910113873
"330227",2025,"influenza",1,102171,"Estimativa da população residente, 1º de julho de 2025",102149,0.978751309079876,0.97896210437694,2.39726802939616,0.942150461116418
"330227",2022,"sarscov2",25,96289,"Censo 2022, população residente (data de referência 01/08/2022)",102149,25.9635056963931,24.4740526094235,28.1434871487185,29.6461712243265
"330227",2023,"sarscov2",5,99085,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",102149,5.0461724781753,4.8948105218847,6.05316489018838,5.85002531122897
"330227",2024,"sarscov2",2,102149,"Estimativa da população residente, 1º de julho de 2024",102149,1.95792420875388,1.95792420875388,3.37598109877158,2.24132435526489
"330227",2025,"sarscov2",4,102171,"Estimativa da população residente, 1º de julho de 2025",102149,3.9150052363195,3.91584841750776,4.71674032080317,3.83370738673982
"330227",2022,"vsr",2,96289,"Censo 2022, população residente (data de referência 01/08/2022)",102149,2.07708045571145,1.95792420875388,3.26000076497138,1.88982119274776
"330227",2023,"vsr",3,99085,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",102149,3.02770348690518,2.93688631313082,3.3666777620819,2.80316891650475
"330227",2024,"vsr",3,102149,"Estimativa da população residente, 1º de julho de 2024",102149,2.93688631313082,2.93688631313082,5.21911123621215,3.28323145589009
"330227",2025,"vsr",6,102171,"Estimativa da população residente, 1º de julho de 2025",102149,5.87250785447926,5.87377262626164,7.73082553655027,5.64541330221398
"330230",2022,"influenza",0,7336,"Censo 2022, população residente (data de referência 01/08/2022)",7584,0,0,1.61143292348702,0
"330230",2023,"influenza",0,7454,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",7584,0,0,3.29677274706746,0
"330230",2024,"influenza",0,7584,"Estimativa da população residente, 1º de julho de 2024",7584,0,0,8.0045760677164,0
"330230",2025,"influenza",0,7584,"Estimativa da população residente, 1º de julho de 2025",7584,0,0,9.34378337219462,0
"330230",2022,"sarscov2",1,7336,"Censo 2022, população residente (data de referência 01/08/2022)",7584,13.6314067611778,13.1856540084388,38.3735169168289,12.2257868088458
"330230",2023,"sarscov2",2,7454,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",7584,26.8312315535283,26.3713080168776,25.8301236156981,29.82919883275
"330230",2024,"sarscov2",0,7584,"Estimativa da população residente, 1º de julho de 2024",7584,0,0,8.72702246106999,0
"330230",2025,"sarscov2",1,7584,"Estimativa da população residente, 1º de julho de 2025",7584,13.1856540084388,13.1856540084388,7.21110235055939,13.2995042240202
"330230",2022,"vsr",0,7336,"Censo 2022, população residente (data de referência 01/08/2022)",7584,0,0,5.78333774353019,0
"330230",2023,"vsr",0,7454,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",7584,0,0,3.73790140927838,0
"330230",2024,"vsr",0,7584,"Estimativa da população residente, 1º de julho de 2024",7584,0,0,9.73583356743138,0
"330230",2025,"vsr",1,7584,"Estimativa da população residente, 1º de julho de 2025",7584,13.1856540084388,13.1856540084388,18.8652513994096,12.2405871553377
"330240",2022,"influenza",48,246391,"Censo 2022, população residente (data de referência 01/08/2022)",264138,19.4812310514589,18.1723190150603,18.4913364446207,20.8770066297045
"330240",2023,"influenza",29,254859,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",264138,11.3788408492539,10.9791094049323,10.5355559748914,11.4813248626183
"330240",2024,"influenza",52,264138,"Estimativa da população residente, 1º de julho de 2024",264138,19.686678932982,19.686678932982,18.7021628393628,19.9830215876827
"330240",2025,"influenza",119,264439,"Estimativa da população residente, 1º de julho de 2025",264138,45.000926489663,45.0522075581704,43.876486939609,44.2597653685245
"330240",2022,"sarscov2",383,246391,"Censo 2022, população residente (data de referência 01/08/2022)",264138,155.443989431432,144.999962141002,154.868081797896,198.503013071572
"330240",2023,"sarscov2",140,254859,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",264138,54.9323351343292,53.0025971272592,54.2973751285278,69.8568290055263
"330240",2024,"sarscov2",35,264138,"Estimativa da população residente, 1º de julho de 2024",264138,13.2506492818148,13.2506492818148,13.2495105142491,16.6769464427965
"330240",2025,"sarscov2",58,264439,"Estimativa da população residente, 1º de julho de 2025",264138,21.9332246756341,21.9582188098645,19.4091204529037,22.4888718171668
